split_mode,split,sample_id,group_id,ar,harp_id,partition,prediction_start,duration_hours,event
official,train,2377__event_anchor_000,2377,ar2377,2377,2,2013-01-08 13:24:00,2.6,0
official,train,2378__event_anchor_000,2378,ar2378,2378,2,2013-01-08 16:00:00,35.6,0
official,train,2380__event_anchor_000,2380,ar2380,2380,2,2013-01-10 03:12:00,240.0,0
official,train,2381__event_anchor_000,2381,ar2381,2381,2,2013-01-10 12:48:00,126.6,0
official,train,2384__event_anchor_000,2384,ar2384,2384,2,2013-01-11 19:00:00,268.2,0
official,train,2387__event_anchor_000,2387,ar2387,2387,2,2013-01-12 11:00:00,303.0,0
official,train,2396__event_anchor_000,2396,ar2396,2396,2,2013-01-13 20:48:00,41.6,0
official,train,2398__event_anchor_000,2398,ar2398,2398,2,2013-01-14 04:12:00,140.2,0
official,train,2399__event_anchor_000,2399,ar2399,2399,2,2013-01-15 01:24:00,147.4,0
official,train,2400__event_anchor_000,2400,ar2400,2400,2,2013-01-15 11:00:00,289.2,0
official,train,2401__event_anchor_000,2401,ar2401,2401,2,2013-01-15 22:24:00,168.8,0
official,train,2407__event_anchor_000,2407,ar2407,2407,2,2013-01-17 16:36:00,2.0,0
official,train,2408__event_anchor_000,2408,ar2408,2408,2,2013-01-19 15:24:00,126.6,0
official,train,2409__event_anchor_000,2409,ar2409,2409,2,2013-01-19 15:24:00,151.8,0
official,train,2411__event_anchor_000,2411,ar2411,2411,2,2013-01-21 12:48:00,249.8,0
official,train,2412__event_anchor_000,2412,ar2412,2412,2,2013-01-22 02:00:00,21.2,0
official,train,2413__event_anchor_000,2413,ar2413,2413,2,2013-01-22 17:48:00,187.2,0
official,train,2414__event_anchor_000,2414,ar2414,2414,2,2013-01-22 19:24:00,307.2,0
official,train,2415__event_anchor_000,2415,ar2415,2415,2,2013-01-23 01:00:00,176.0,0
official,train,2419__event_anchor_000,2419,ar2419,2419,2,2013-01-24 17:12:00,130.4,0
official,train,2420__event_anchor_000,2420,ar2420,2420,2,2013-01-24 23:36:00,259.2,0
official,train,2421__event_anchor_000,2421,ar2421,2421,2,2013-01-25 03:36:00,17.8,0
official,train,2423__event_anchor_000,2423,ar2423,2423,2,2013-01-25 09:36:00,233.4,0
official,train,2424__event_anchor_000,2424,ar2424,2424,2,2013-01-25 09:48:00,246.6,0
official,train,2425__event_anchor_000,2425,ar2425,2425,2,2013-01-27 03:12:00,70.0,0
official,train,2426__event_anchor_000,2426,ar2426,2426,2,2013-01-27 03:12:00,144.0,0
official,train,2427__event_anchor_000,2427,ar2427,2427,2,2013-01-27 03:12:00,154.4,0
official,train,2428__event_anchor_000,2428,ar2428,2428,2,2013-01-27 07:00:00,60.2,0
official,train,2429__event_anchor_000,2429,ar2429,2429,2,2013-01-27 07:36:00,40.0,0
official,train,2430__event_anchor_000,2430,ar2430,2430,2,2013-01-27 13:24:00,54.8,0
official,train,2431__event_anchor_000,2431,ar2431,2431,2,2013-01-27 17:36:00,67.4,0
official,train,2432__event_anchor_000,2432,ar2432,2432,2,2013-01-28 01:48:00,216.2,0
official,train,2433__event_anchor_000,2433,ar2433,2433,2,2013-01-28 09:36:00,329.0,0
official,train,2436__event_anchor_000,2436,ar2436,2436,2,2013-01-30 05:12:00,213.0,0
official,train,2437__event_anchor_000,2437,ar2437,2437,2,2013-01-30 12:48:00,47.0,0
official,train,2438__event_anchor_000,2438,ar2438,2438,2,2013-01-31 14:48:00,72.4,0
official,train,2439__event_anchor_000,2439,ar2439,2439,2,2013-01-31 18:48:00,320.0,0
official,train,2440__event_anchor_000,2440,ar2440,2440,2,2013-01-31 19:00:00,17.8,0
official,train,2441__event_anchor_000,2441,ar2441,2441,2,2013-02-01 03:48:00,127.2,0
official,train,2442__event_anchor_000,2442,ar2442,2442,2,2013-02-01 03:48:00,55.2,0
official,train,2443__event_anchor_000,2443,ar2443,2443,2,2013-02-01 03:48:00,210.8,0
official,train,2444__event_anchor_000,2444,ar2444,2444,2,2013-02-01 03:48:00,54.0,0
official,train,2446__event_anchor_000,2446,ar2446,2446,2,2013-02-02 09:12:00,131.0,0
official,train,2448__event_anchor_000,2448,ar2448,2448,2,2013-02-02 23:00:00,95.4,0
official,train,2450__event_anchor_000,2450,ar2450,2450,2,2013-02-03 12:12:00,300.6,0
official,train,2452__event_anchor_000,2452,ar2452,2452,2,2013-02-03 19:24:00,245.0,0
official,train,2453__event_anchor_000,2453,ar2453,2453,2,2013-02-04 00:24:00,212.0,0
official,train,2458__event_anchor_000,2458,ar2458,2458,2,2013-02-04 23:00:00,142.6,0
official,train,2459__event_anchor_000,2459,ar2459,2459,2,2013-02-05 09:36:00,286.4,0
official,train,2460__event_anchor_000,2460,ar2460,2460,2,2013-02-06 00:48:00,264.4,0
official,train,2462__event_anchor_000,2462,ar2462,2462,2,2013-02-06 18:12:00,105.4,0
official,train,2463__event_anchor_000,2463,ar2463,2463,2,2013-02-06 18:24:00,140.0,0
official,train,2464__event_anchor_000,2464,ar2464,2464,2,2013-02-06 20:48:00,65.2,0
official,train,2465__event_anchor_000,2465,ar2465,2465,2,2013-02-07 03:24:00,169.6,0
official,train,2466__event_anchor_000,2466,ar2466,2466,2,2013-02-07 17:48:00,234.8,0
official,train,2467__event_anchor_000,2467,ar2467,2467,2,2013-02-07 23:24:00,61.2,0
official,train,2468__event_anchor_000,2468,ar2468,2468,2,2013-02-08 01:36:00,80.2,0
official,train,2469__event_anchor_000,2469,ar2469,2469,2,2013-02-09 06:36:00,349.0,0
official,train,2470__event_anchor_000,2470,ar2470,2470,2,2013-02-09 13:12:00,175.6,0
official,train,2471__event_anchor_000,2471,ar2471,2471,2,2013-02-10 00:00:00,191.8,0
official,train,2472__event_anchor_000,2472,ar2472,2472,2,2013-02-10 11:48:00,47.6,0
official,train,2473__event_anchor_000,2473,ar2473,2473,2,2013-02-10 13:24:00,103.0,0
official,train,2474__event_anchor_000,2474,ar2474,2474,2,2013-02-10 15:24:00,47.0,0
official,train,2475__event_anchor_000,2475,ar2475,2475,2,2013-02-10 16:00:00,221.6,0
official,train,2479__event_anchor_000,2479,ar2479,2479,2,2013-02-11 14:24:00,106.4,0
official,train,2480__event_anchor_000,2480,ar2480,2480,2,2013-02-11 15:00:00,62.2,0
official,train,2481__event_anchor_000,2481,ar2481,2481,2,2013-02-11 23:00:00,118.0,0
official,train,2482__event_anchor_000,2482,ar2482,2482,2,2013-02-11 23:12:00,51.8,0
official,train,2488__event_anchor_000,2488,ar2488,2488,2,2013-02-13 14:36:00,97.8,0
official,train,2489__event_anchor_000,2489,ar2489,2489,2,2013-02-14 05:00:00,297.4,0
official,train,2491__event_anchor_000,2491,ar2491,2491,2,2013-02-15 09:00:00,54.75,1
official,train,2491__event_anchor_001,2491,ar2491,2491,2,2013-02-17 19:36:00,183.8,0
official,train,2492__event_anchor_000,2492,ar2492,2492,2,2013-02-16 04:00:00,283.6,0
official,train,2493__event_anchor_000,2493,ar2493,2493,2,2013-02-16 04:00:00,270.0,0
official,train,2496__event_anchor_000,2496,ar2496,2496,2,2013-02-17 03:48:00,44.0,0
official,train,2497__event_anchor_000,2497,ar2497,2497,2,2013-02-17 17:00:00,78.8,0
official,train,2498__event_anchor_000,2498,ar2498,2498,2,2013-02-18 17:48:00,46.0,0
official,train,2500__event_anchor_000,2500,ar2500,2500,2,2013-02-23 14:00:00,163.2,0
official,train,2501__event_anchor_000,2501,ar2501,2501,2,2013-02-23 23:48:00,246.8,0
official,train,2502__event_anchor_000,2502,ar2502,2502,2,2013-02-24 09:24:00,307.2,0
official,train,2503__event_anchor_000,2503,ar2503,2503,2,2013-02-24 16:48:00,7.2,0
official,train,2504__event_anchor_000,2504,ar2504,2504,2,2013-02-24 20:12:00,231.2,0
official,train,2506__event_anchor_000,2506,ar2506,2506,2,2013-02-25 12:00:00,84.2,0
official,train,2511__event_anchor_000,2511,ar2511,2511,2,2013-02-27 09:36:00,329.6,0
official,train,2516__event_anchor_000,2516,ar2516,2516,2,2013-03-01 03:48:00,134.8,0
official,train,2518__event_anchor_000,2518,ar2518,2518,2,2013-03-01 03:48:00,121.6,0
official,train,2519__event_anchor_000,2519,ar2519,2519,2,2013-03-01 10:24:00,93.38333333333334,1
official,train,2519__event_anchor_001,2519,ar2519,2519,2,2013-03-05 11:36:00,80.8,0
official,train,2520__event_anchor_000,2520,ar2520,2520,2,2013-03-01 23:24:00,328.0,0
official,train,2522__event_anchor_000,2522,ar2522,2522,2,2013-03-02 14:00:00,349.2,0
official,train,2525__event_anchor_000,2525,ar2525,2525,2,2013-03-04 01:00:00,224.2,0
official,train,2529__event_anchor_000,2529,ar2529,2529,2,2013-03-04 17:24:00,216.0,0
official,train,2530__event_anchor_000,2530,ar2530,2530,2,2013-03-04 20:24:00,207.4,0
official,train,2532__event_anchor_000,2532,ar2532,2532,2,2013-03-04 22:00:00,110.6,0
official,train,2533__event_anchor_000,2533,ar2533,2533,2,2013-03-06 02:48:00,288.4,0
official,train,2537__event_anchor_000,2537,ar2537,2537,2,2013-03-06 14:48:00,63.2,0
official,train,2541__event_anchor_000,2541,ar2541,2541,2,2013-03-07 05:24:00,292.0,0
official,train,2543__event_anchor_000,2543,ar2543,2543,2,2013-03-08 06:12:00,291.6,0
official,train,2546__event_anchor_000,2546,ar2546,2546,2,2013-03-09 03:48:00,145.96666666666667,1
official,train,2546__event_anchor_001,2546,ar2546,2546,2,2013-03-15 09:36:00,156.1,1
official,train,2546__event_anchor_002,2546,ar2546,2546,2,2013-03-22 01:36:00,25.4,0
official,train,2547__event_anchor_000,2547,ar2547,2547,2,2013-03-08 12:36:00,172.2,0
official,train,2548__event_anchor_000,2548,ar2548,2548,2,2013-03-08 17:00:00,83.2,0
official,train,2553__event_anchor_000,2553,ar2553,2553,2,2013-03-09 12:12:00,65.0,0
official,train,2554__event_anchor_000,2554,ar2554,2554,2,2013-03-09 14:12:00,77.6,0
official,train,2555__event_anchor_000,2555,ar2555,2555,2,2013-03-09 23:12:00,68.8,0
official,train,2556__event_anchor_000,2556,ar2556,2556,2,2013-03-09 23:36:00,91.2,0
official,train,2557__event_anchor_000,2557,ar2557,2557,2,2013-03-11 01:48:00,313.2,0
official,train,2560__event_anchor_000,2560,ar2560,2560,2,2013-03-10 13:24:00,262.6,0
official,train,2564__event_anchor_000,2564,ar2564,2564,2,2013-03-11 09:48:00,54.0,0
official,train,2565__event_anchor_000,2565,ar2565,2565,2,2013-03-12 05:00:00,262.0,0
official,train,2567__event_anchor_000,2567,ar2567,2567,2,2013-03-12 08:24:00,72.6,0
official,train,2568__event_anchor_000,2568,ar2568,2568,2,2013-03-12 12:36:00,63.0,0
official,train,2569__event_anchor_000,2569,ar2569,2569,2,2013-03-12 16:36:00,151.4,0
official,train,2570__event_anchor_000,2570,ar2570,2570,2,2013-03-14 08:24:00,133.2,0
official,train,2571__event_anchor_000,2571,ar2571,2571,2,2013-03-15 12:48:00,302.2,0
official,train,2573__event_anchor_000,2573,ar2573,2573,2,2013-03-16 03:48:00,136.6,0
official,train,2575__event_anchor_000,2575,ar2575,2575,2,2013-03-16 17:12:00,100.2,0
official,train,2576__event_anchor_000,2576,ar2576,2576,2,2013-03-17 13:12:00,164.2,0
official,train,2577__event_anchor_000,2577,ar2577,2577,2,2013-03-17 14:12:00,124.2,0
official,train,2580__event_anchor_000,2580,ar2580,2580,2,2013-03-19 01:00:00,134.8,0
official,train,2581__event_anchor_000,2581,ar2581,2581,2,2013-03-20 03:48:00,170.0,0
official,train,2582__event_anchor_000,2582,ar2582,2582,2,2013-03-20 12:00:00,210.2,0
official,train,2583__event_anchor_000,2583,ar2583,2583,2,2013-03-20 14:36:00,133.4,0
official,train,2585__event_anchor_000,2585,ar2585,2585,2,2013-03-22 01:36:00,284.6,0
official,train,2587__event_anchor_000,2587,ar2587,2587,2,2013-03-23 02:24:00,311.6,0
official,train,2591__event_anchor_000,2591,ar2591,2591,2,2013-03-23 18:48:00,64.0,0
official,train,2593__event_anchor_000,2593,ar2593,2593,2,2013-03-24 04:00:00,108.2,0
official,train,2594__event_anchor_000,2594,ar2594,2594,2,2013-03-25 22:48:00,167.0,0
official,train,2595__event_anchor_000,2595,ar2595,2595,2,2013-03-26 04:36:00,147.0,0
official,train,2596__event_anchor_000,2596,ar2596,2596,2,2013-03-26 17:36:00,192.8,0
official,train,2597__event_anchor_000,2597,ar2597,2597,2,2013-03-27 23:48:00,341.8,0
official,train,2598__event_anchor_000,2598,ar2598,2598,2,2013-03-27 15:24:00,215.6,0
official,train,2599__event_anchor_000,2599,ar2599,2599,2,2013-03-27 16:00:00,286.0,0
official,train,2602__event_anchor_000,2602,ar2602,2602,2,2013-03-28 01:00:00,52.2,0
official,train,2605__event_anchor_000,2605,ar2605,2605,2,2013-03-29 06:24:00,347.8,0
official,train,2607__event_anchor_000,2607,ar2607,2607,2,2013-03-30 04:00:00,160.8,0
official,train,2610__event_anchor_000,2610,ar2610,2610,2,2013-03-30 04:00:00,159.8,0
official,train,2615__event_anchor_000,2615,ar2615,2615,2,2013-03-31 04:00:00,56.4,0
official,train,2619__event_anchor_000,2619,ar2619,2619,2,2013-04-01 03:48:00,320.0,0
official,train,2622__event_anchor_000,2622,ar2622,2622,2,2013-04-01 11:12:00,60.6,0
official,train,2623__event_anchor_000,2623,ar2623,2623,2,2013-04-01 18:24:00,208.0,0
official,train,2625__event_anchor_000,2625,ar2625,2625,2,2013-04-03 08:00:00,259.6,0
official,train,2626__event_anchor_000,2626,ar2626,2626,2,2013-04-02 09:00:00,125.2,0
official,train,2629__event_anchor_000,2629,ar2629,2629,2,2013-04-04 02:12:00,59.4,0
official,train,2630__event_anchor_000,2630,ar2630,2630,2,2013-04-03 16:48:00,99.6,0
official,train,2631__event_anchor_000,2631,ar2631,2631,2,2013-04-03 17:24:00,54.2,0
official,train,2632__event_anchor_000,2632,ar2632,2632,2,2013-04-03 21:48:00,81.4,0
official,train,2634__event_anchor_000,2634,ar2634,2634,2,2013-04-05 15:12:00,218.4,0
official,train,2635__event_anchor_000,2635,ar2635,2635,2,2013-04-05 18:12:00,132.71666666666667,1
official,train,2635__event_anchor_001,2635,ar2635,2635,2,2013-04-11 10:48:00,177.2,0
official,train,2636__event_anchor_000,2636,ar2636,2636,2,2013-04-05 19:00:00,168.86666666666667,1
official,train,2636__event_anchor_001,2636,ar2636,2636,2,2013-04-12 23:48:00,74.0,0
official,train,2639__event_anchor_000,2639,ar2639,2639,2,2013-04-05 15:24:00,74.0,0
official,train,2640__event_anchor_000,2640,ar2640,2640,2,2013-04-05 17:24:00,49.4,0
official,train,2641__event_anchor_000,2641,ar2641,2641,2,2013-04-05 19:36:00,151.6,0
official,train,2642__event_anchor_000,2642,ar2642,2642,2,2013-04-05 20:00:00,172.0,0
official,train,2645__event_anchor_000,2645,ar2645,2645,2,2013-04-07 19:48:00,135.6,0
official,train,2651__event_anchor_000,2651,ar2651,2651,2,2013-04-09 04:24:00,289.0,0
official,train,2652__event_anchor_000,2652,ar2652,2652,2,2013-04-09 09:24:00,20.4,0
official,train,2654__event_anchor_000,2654,ar2654,2654,2,2013-04-10 09:48:00,26.6,0
official,train,2655__event_anchor_000,2655,ar2655,2655,2,2013-04-10 13:36:00,148.8,0
official,train,2656__event_anchor_000,2656,ar2656,2656,2,2013-04-11 13:24:00,177.6,0
official,train,2657__event_anchor_000,2657,ar2657,2657,2,2013-04-11 21:36:00,146.4,0
official,train,2658__event_anchor_000,2658,ar2658,2658,2,2013-04-12 00:12:00,0.2,0
official,train,2659__event_anchor_000,2659,ar2659,2659,2,2013-04-12 00:24:00,144.4,0
official,train,2661__event_anchor_000,2661,ar2661,2661,2,2013-04-12 18:36:00,273.0,0
official,train,2663__event_anchor_000,2663,ar2663,2663,2,2013-04-13 08:00:00,259.6,0
official,train,2665__event_anchor_000,2665,ar2665,2665,2,2013-04-14 17:00:00,16.4,0
official,train,2666__event_anchor_000,2666,ar2666,2666,2,2013-04-16 12:36:00,5.6,0
official,train,2667__event_anchor_000,2667,ar2667,2667,2,2013-04-16 17:12:00,29.0,0
official,train,2669__event_anchor_000,2669,ar2669,2669,2,2013-04-18 16:00:00,72.2,0
official,train,2670__event_anchor_000,2670,ar2670,2670,2,2013-04-18 16:36:00,39.8,0
official,train,2672__event_anchor_000,2672,ar2672,2672,2,2013-04-19 05:12:00,248.4,0
official,train,2673__event_anchor_000,2673,ar2673,2673,2,2013-04-19 08:12:00,74.16666666666667,1
official,train,2673__event_anchor_001,2673,ar2673,2673,2,2013-04-22 14:12:00,115.0,0
official,train,2674__event_anchor_000,2674,ar2674,2674,2,2013-04-19 11:48:00,33.4,0
official,train,2676__event_anchor_000,2676,ar2676,2676,2,2013-04-19 21:12:00,34.4,0
official,train,2677__event_anchor_000,2677,ar2677,2677,2,2013-04-20 06:00:00,291.8,0
official,train,2678__event_anchor_000,2678,ar2678,2678,2,2013-04-20 10:24:00,231.8,0
official,train,2683__event_anchor_000,2683,ar2683,2683,2,2013-04-21 16:48:00,158.0,0
official,train,2685__event_anchor_000,2685,ar2685,2685,2,2013-04-22 15:24:00,292.0,0
official,train,2687__event_anchor_000,2687,ar2687,2687,2,2013-04-23 06:36:00,99.8,0
official,train,2691__event_anchor_000,2691,ar2691,2691,2,2013-04-24 06:48:00,252.8,0
official,train,2692__event_anchor_000,2692,ar2692,2692,2,2013-04-24 23:00:00,52.6,0
official,train,2693__event_anchor_000,2693,ar2693,2693,2,2013-04-24 23:00:00,173.96666666666667,1
official,train,2693__event_anchor_001,2693,ar2693,2693,2,2013-05-02 08:48:00,31.85,1
official,train,2693__event_anchor_002,2693,ar2693,2693,2,2013-05-03 20:36:00,67.4,0
official,train,2696__event_anchor_000,2696,ar2696,2696,2,2013-04-26 19:24:00,367.2,0
official,train,2699__event_anchor_000,2699,ar2699,2699,2,2013-04-27 19:12:00,32.0,0
official,train,2700__event_anchor_000,2700,ar2700,2700,2,2013-04-28 06:00:00,7.8,0
official,train,2703__event_anchor_000,2703,ar2703,2703,2,2013-04-28 23:36:00,64.8,0
official,train,2704__event_anchor_000,2704,ar2704,2704,2,2013-04-29 08:00:00,247.6,0
official,train,2705__event_anchor_000,2705,ar2705,2705,2,2013-04-29 08:00:00,126.0,0
official,train,2708__event_anchor_000,2708,ar2708,2708,2,2013-04-30 04:00:00,176.6,0
official,train,2710__event_anchor_000,2710,ar2710,2710,2,2013-04-30 22:48:00,70.2,0
official,train,2711__event_anchor_000,2711,ar2711,2711,2,2013-05-01 22:24:00,216.0,0
official,train,2713__event_anchor_000,2713,ar2713,2713,2,2013-05-02 13:12:00,8.4,0
official,train,2714__event_anchor_000,2714,ar2714,2714,2,2013-05-02 15:00:00,31.2,0
official,train,2716__event_anchor_000,2716,ar2716,2716,2,2013-05-03 03:24:00,14.0,1
official,train,2716__event_anchor_001,2716,ar2716,2716,2,2013-05-03 21:12:00,44.5,1
official,train,2716__event_anchor_002,2716,ar2716,2716,2,2013-05-05 21:36:00,210.6,0
official,train,2718__event_anchor_000,2718,ar2718,2718,2,2013-05-03 13:12:00,266.6,0
official,train,2719__event_anchor_000,2719,ar2719,2719,2,2013-05-03 13:48:00,6.8,0
official,train,2721__event_anchor_000,2721,ar2721,2721,2,2013-05-03 20:00:00,198.0,0
official,train,2724__event_anchor_000,2724,ar2724,2724,2,2013-05-04 11:36:00,33.8,0
official,train,2725__event_anchor_000,2725,ar2725,2725,2,2013-05-04 14:36:00,6.8,0
official,train,2727__event_anchor_000,2727,ar2727,2727,2,2013-05-05 10:36:00,281.2,0
official,train,2728__event_anchor_000,2728,ar2728,2728,2,2013-05-05 11:36:00,24.6,0
official,train,2732__event_anchor_000,2732,ar2732,2732,2,2013-05-06 18:00:00,113.0,0
official,train,2733__event_anchor_000,2733,ar2733,2733,2,2013-05-07 21:48:00,277.4,0
official,train,2735__event_anchor_000,2735,ar2735,2735,2,2013-05-08 22:12:00,296.0,0
official,train,2737__event_anchor_000,2737,ar2737,2737,2,2013-05-10 05:12:00,327.4,0
official,train,2738__event_anchor_000,2738,ar2738,2738,2,2013-05-10 07:24:00,87.8,0
official,train,2739__event_anchor_000,2739,ar2739,2739,2,2013-05-10 10:24:00,2.216666666666667,1
official,train,2739__event_anchor_001,2739,ar2739,2739,2,2013-05-10 16:36:00,284.53333333333336,1
official,train,2739__event_anchor_002,2739,ar2739,2739,2,2013-05-22 17:00:00,19.6,0
official,train,2740__event_anchor_000,2740,ar2740,2740,2,2013-05-10 17:48:00,5.6,0
official,train,2741__event_anchor_000,2741,ar2741,2741,2,2013-05-10 21:36:00,211.4,0
official,train,2748__event_anchor_000,2748,ar2748,2748,2,2013-05-13 09:24:00,2.55,1
official,train,2748__event_anchor_001,2748,ar2748,2748,2,2013-05-13 15:48:00,8.2,1
official,train,2748__event_anchor_002,2748,ar2748,2748,2,2013-05-14 03:48:00,21.616666666666667,1
official,train,2748__event_anchor_003,2748,ar2748,2748,2,2013-05-15 05:24:00,40.2,1
official,train,2748__event_anchor_004,2748,ar2748,2748,2,2013-05-17 01:24:00,7.316666666666666,1
official,train,2748__event_anchor_005,2748,ar2748,2748,2,2013-05-17 12:36:00,206.4,0
official,train,2749__event_anchor_000,2749,ar2749,2749,2,2013-05-13 22:00:00,135.8,0
official,train,2750__event_anchor_000,2750,ar2750,2750,2,2013-05-15 04:48:00,158.2,0
official,train,2751__event_anchor_000,2751,ar2751,2751,2,2013-05-15 11:48:00,158.0,0
official,train,2754__event_anchor_000,2754,ar2754,2754,2,2013-05-15 20:36:00,91.2,0
official,train,2756__event_anchor_000,2756,ar2756,2756,2,2013-05-16 21:00:00,58.8,0
official,train,2757__event_anchor_000,2757,ar2757,2757,2,2013-05-18 03:12:00,77.4,0
official,train,2758__event_anchor_000,2758,ar2758,2758,2,2013-05-18 14:00:00,329.4,0
official,train,2759__event_anchor_000,2759,ar2759,2759,2,2013-05-19 05:12:00,149.4,0
